c1,c2,c26,c27,c28,c29,c30,c31,c32,c33,c39,c139,c142,c143,c155,c157,c158,c160,c161,c162,c163,c7,c8,c9,c10,c11,c12,c13,c15,c16,c17,c19,c20,c21,c22,c23,c34,c35,c36,c52,c241
43354,2,490.2187967,104.6040207,42.60375097,287.1388023,14.256356,73.24145634,48.72817448,-69.14982124,0.411601496,14.00189633,48.76457358,37,0,24.4,26,800,300,150,40,2.255546878,20.29179372,5.269758493,0.735926803,55.70056964,9.966177938,32.380133,1.24648144,18.55965289,33.96028232,14.00189633,8.091376501,9.084028113,2.934979844,43.65200801,0.268437615,1.456549732,0.051128374,7.554523977,2.054787762
43355,2,489.232112,104.4719562,42.89504997,284.6288218,14.26377283,74.9666171,49.60526969,-68.81011806,0.410892229,14.82834765,50.99457799,37,0,24.5,25,800,330,150,40,2.407507604,20.47018887,5.84778728,0.744633809,57.36290269,10.41757063,33.52124344,1.514512044,19.84593963,35.06981499,14.82834765,7.967429008,9.117074904,2.849005371,43.54217612,0.227136923,1.472073026,0.049994589,7.736538695,2.054667068
43356,2,491.57305,104.4412105,44.05164273,286.6180341,14.26902248,76.23441814,50.06171629,-68.62784977,0.408015851,15.69117919,52.17134074,37.54782815,0,23.6,24.3,800,240,81,60,2.612318359,19.32642385,6.076276041,0.679917631,58.47933272,10.1420236,34.32386823,1.508781719,20.39776361,34.0519593,15.69117919,8.592270756,8.94017567,2.894006736,43.23211317,0.213733568,1.454531782,0.049980158,7.721818548,2.056898656
43357,2,492.4098564,104.4933917,44.50717671,287.3762747,14.27283981,77.44611238,50.30746995,-68.51294772,0.40959607,15.25747488,52.97847311,37.99998474,0,23.5,26,750,240,81,60,2.631426414,19.87064295,5.810958048,0.674086732,57.53784886,10.86876139,34.97393107,1.644468002,21.40422703,33.88248741,15.25747488,7.895175632,9.09848531,2.726528276,41.86395801,0.195369743,1.454531782,0.049994589,7.707196988,2.119531604
43358,2,490.4404512,104.4736921,43.78121304,285.187504,14.26372537,80.78736206,50.59052599,-68.38034558,0.408629357,14.02037751,54.08985541,37.99998474,0,23.2,25.4,775,240,81,60,2.740729385,21.03540995,5.832967106,0.709364769,58.17417858,10.7477428,35.64621482,1.23909268,21.5373012,32.50777239,14.02037751,7.394200814,9.258959348,3.04541859,43.41729122,0.162460876,1.440896023,0.049980158,7.808735992,2.14130355
43359,2,490.9521202,104.5132063,43.82018811,285.7734943,14.26143359,79.81733209,50.24661359,-68.52466381,0.409642982,14.76562049,53.66611011,37.99998474,0,23.9,24.6,750,240,81,60,2.736141123,20.80644024,5.779917051,0.699622446,58.76033695,11.13548095,35.97640962,1.560124532,21.32811983,32.45545861,14.76562049,8.166782492,9.760791413,3.033434253,43.09076535,0.228086754,1.461393016,0.049995639,7.793179973,2.104098217
43360,2,491.9521216,104.5000924,43.59271377,286.4334673,14.27795447,81.64098882,50.50682103,-68.40693414,0.409861505,14.27985221,54.43437719,37.99998474,0,24,25.25,740,240,75,49,2.786251212,21.4906255,5.83379002,0.720330854,58.80192546,11.10348302,36.88351848,1.710491072,21.44965753,30.80227073,14.27985221,8.382027019,9.382619665,3.207162005,43.52156911,0.158137516,1.491316263,0.049994589,7.862915043,2.129755133
43361,2,492.0227523,104.5208368,43.05299483,287.270628,14.36222616,81.62239793,50.40502426,-68.46609867,0.410067839,13.49132711,54.20607558,37.99998474,0,24,23.7,730,220,80,60,2.794579148,21.2943088,5.895604147,0.71716177,58.95077912,11.0563371,36.75593065,1.576578729,21.12491106,31.61326676,13.49132711,7.403549545,9.281630409,3.790573798,44.6897619,0.204738203,1.433503139,0.049859538,7.774389796,2.114906616
43362,2,491.425044,104.5444458,43.69968661,285.4067821,14.16046016,81.08435162,50.34545301,-68.48339383,0.409650128,13.27718932,54.15359769,37.99998474,0,23.6,23.9,810,280,110,50,2.763063979,21.17044663,5.948618742,0.716419083,59.3714281,11.16091252,36.65412036,1.635953455,21.17326475,31.95725093,13.27718932,7.316989286,9.013819558,4.32614965,44.61597286,0.203249383,1.458649568,0.049859538,7.634796984,2.101752345
43363,2,491.4424429,104.4847875,43.57138472,285.7366684,14.18369788,80.95043911,50.32147776,-68.51472606,0.407838642,12.97871534,54.05370964,37.99998474,0,23.8,25,810,280,110,50,2.756775073,21.2827143,5.815302254,0.725017316,59.90430246,11.39220562,36.41353784,1.59183942,20.82813833,30.79423187,12.97871534,7.160651364,9.731448518,3.940047304,45.17428033,0.203092097,1.491316263,0.049980158,7.636149004,2.078679139
43364,2,492.6671367,104.4642057,42.89322108,287.0949119,14.25549402,82.38932628,50.27493053,-68.50622426,0.408689764,13.4416974,54.47886911,37.99998474,0,24.5,16.3,760,300,110,40,2.685425808,21.24866599,6.103784972,0.741645019,60.75543676,11.07354126,36.74453533,1.640378473,21.28052266,30.96294174,13.4416974,7.721694153,9.182386898,3.680670985,45.23671336,0.199928764,1.458147813,0.049994589,7.635144347,2.06207961
43365,2,491.5797809,104.5161836,43.37852646,286.1574599,14.26507987,81.76847142,49.93479808,-68.62914122,0.409642967,14.63108163,54.36850126,37.99998474,0,24.3,27,730,220,110,40,2.602880307,21.18894345,5.987758394,0.714661747,59.77365864,11.62469074,36.99904519,1.457165896,21.73951257,32.12588889,14.63108163,8.960260058,9.820045876,3.11957747,43.32191518,0.163837889,1.468708123,0.051128374,7.490341725,2.09368141
43366,2,492.7629002,104.5541248,43.62373349,287.2614475,14.26406454,80.75295314,49.59368258,-68.78909123,0.409913471,14.50867492,54.10772911,37.99998474,0,24.4,25,730,290,110,40,2.646073622,21.17290584,6.319507732,0.721393239,58.78221404,11.81026479,36.26944157,1.471736863,21.3990365,32.58614274,14.50867492,8.029512768,10.05686845,2.996018367,42.92002792,0.216499481,1.47544289,0.049859538,7.501896663,2.115889792
43367,2,492.7009847,104.4387269,42.50902812,286.7397185,14.2642042,83.94926983,49.72986948,-68.7277608,0.410702725,14.62157868,55.09709443,37.99998474,0,23.5,25.5,730,320,110,40,2.706364771,21.6922283,6.472223885,0.723651726,58.10332236,11.11475608,36.26660633,1.72391811,21.44543031,33.99845904,14.62157868,7.836187064,10.51274949,3.674427065,43.51242449,0.201177461,1.458649568,0.051128374,7.622808887,2.176438331
43368,2,492.4263832,104.5763544,44.30259236,287.2516616,14.35759386,81.11983337,49.25682217,-68.92194066,0.408670842,13.61828082,54.57733011,38.82248393,0,23.2,25.1,770,290,108,60,2.629316987,21.35454726,6.157781198,0.711664149,57.95336805,10.89184179,36.03451586,1.224656172,21.20393599,33.68225498,13.61828082,8.695893104,9.722596851,4.818987988,44.06919247,0.200887077,1.454650834,0.051128374,7.713169701,2.164195627
43369,2,493.0157522,104.4466132,45.15392443,288.7175354,14.60137996,81.77560693,49.53493572,-68.80299757,0.410281425,13.54335656,55.34609622,40.99993896,0,23,25,730,295,110,60,2.574979561,21.28951648,6.807629179,0.723459203,58.5355841,11.2964661,35.12936897,1.325708812,21.33627688,33.71668102,13.54335656,8.015710074,9.44076657,5.05225519,44.06525847,0.198465277,1.491987803,0.049994589,7.451455549,2.168416585
43370,2,493.3858471,104.4947138,46.19811162,289.0198397,14.66623443,81.23889554,49.65118054,-68.74390555,0.409232832,13.93152261,55.51201968,42.4345026,0,23.9,23.4,725,300,110,50,2.545896522,21.07802037,7.213441067,0.720832044,58.59572163,10.97497095,35.30854083,1.437550702,21.43478533,32.22864893,13.93152261,8.576800287,9.667252004,4.52759611,43.50084961,0.197954826,1.467665643,0.049980158,7.490807837,2.17485174
43371,2,493.3024001,104.5010134,47.65633606,289.1459154,14.66775029,79.38051654,49.38837716,-68.86998456,0.41021792,12.84079048,55.23174652,42.32461365,0,24,25.5,780,290,108,60,2.50180016,21.13808115,6.75114939,0.698948254,58.21733356,10.68588449,35.12619825,1.407390212,21.70752241,32.15796325,12.84079048,8.409137486,9.181288082,5.281946393,43.12409942,0.197824206,1.462773428,0.049995639,7.544943924,2.182113897
43372,2,493.4718684,104.500523,45.64351664,289.4257354,14.66847142,81.08009582,49.66346252,-68.75326433,0.409984337,13.51435192,55.29341143,41.49993134,0,24.5,24.8,730,290,110,50,2.502346763,21.13816089,6.95341829,0.709021634,58.56863152,10.7100339,35.39435982,1.518185166,21.62718081,33.01169745,13.51435192,8.299626401,8.910125137,4.955188725,43.15514252,0.197764783,1.433503139,0.051128374,7.529483013,2.163677197
43373,2,493.0332811,104.5006939,45.89242559,289.2356476,14.7145014,80.59220106,49.54571813,-68.79512674,0.408852717,13.8255746,55.21382467,41.49993134,0,23.3,23.8,760,295,120,50,2.438820474,20.7736377,7.017436795,0.699343231,58.90983382,10.96191332,35.42953336,1.453786539,21.6072593,35.34597515,13.8255746,8.084684844,9.457596555,4.762097037,43.40736185,0.197316385,1.459337631,0.049995639,7.335043313,2.147088499
43374,2,493.4234009,104.4662725,45.4320367,289.5191015,14.72529489,81.08066408,49.55889113,-68.79496026,0.407124267,14.17955768,55.34011204,41.49993134,0,23.5,23.5,760,300,110,50,2.435748333,20.68415133,7.188185767,0.713118766,58.69036606,11.25785527,35.5577336,1.388221404,21.30069389,37.17967135,14.17955768,7.974751187,9.794667483,4.630355857,44.74297076,0.197607142,1.446506359,0.049995639,7.026746243,2.155595701
43375,2,493.4303974,104.4872231,45.19629761,289.859227,14.71787248,80.12645245,49.27701543,-68.91922997,0.409570869,13.90545894,54.78164596,40.47797746,0,24.3,25.3,800,300,110,50,2.411132003,20.81153168,6.815460594,0.696485593,57.19026269,11.23088985,34.6956896,1.363510188,21.34866964,38.16479029,13.90545894,7.55293419,10.40320254,4.682830411,44.72138778,0.200630682,1.459337631,0.051128374,6.955864712,2.191330205
43376,2,493.4502529,104.5354151,44.57539998,289.842713,14.69980771,80.86192582,49.52230468,-68.81902936,0.408284164,13.80229317,54.84600731,40.39994812,11.6,24,27.4,775,290,110,50,2.449809721,20.86792254,6.869778417,0.705062809,56.08210555,11.68577249,35.27476888,1.509089509,21.50994244,38.4217902,13.80229317,7.718380851,11.11078692,4.360817846,44.36835159,0.19839403,1.491316263,0.049995639,6.980646176,2.236672903
43377,2,493.0722278,104.5016312,46.04851303,290.9001991,14.6349293,73.24145634,48.30214262,-69.33682095,0.408212163,12.81063128,50.75572846,40.39994812,11.6,24,27.1,740,290,110,50,2.014918366,20.82124675,6.051083645,0.684229195,55.81639778,10.35883898,34.84837926,1.251200246,20.74064289,39.10440964,12.81063128,7.951708217,11.39574437,4.444644723,44.749417,0.198293553,1.418650208,0.049994589,6.806966599,2.426131093
43378,2,493.7150293,104.551143,44.85309785,289.4041272,14.60413477,80.55609303,49.99500637,-68.64408173,0.41204544,13.63567964,54.88971736,40.39994812,11.5,24.8,28,760,290,110,50,2.476452531,20.4279887,7.469784623,0.70148993,58.00461137,10.30961818,35.76840817,1.846652434,21.51579325,38.7146159,13.63567964,7.626130232,11.8094222,4.728654909,44.7898833,0.197633357,1.480001216,0.051128374,6.861337984,2.162055532
43379,2,494.1307775,104.5347278,44.74100696,289.6243889,14.59882868,80.15675598,49.60198523,-68.79498389,0.408249328,13.57882069,54.74933828,40.15432436,10.9,24.8,27.5,800,290,110,50,2.450080614,20.22883436,7.521097955,0.698128857,57.42905431,11.16628105,35.87848032,1.720728961,21.35973207,37.80582553,13.57882069,8.687805238,11.29431128,5.266361944,44.91316078,0.197938471,1.440896023,0.049859538,6.948379149,2.174818381
43380,2,494.2756183,104.5813284,45.03678949,290.2820682,14.60448921,78.5420328,49.64305367,-68.82738522,0.40912766,13.51368957,54.08022457,39.99995422,10.3,24,27.2,800,300,110,50,2.439278813,19.70492536,7.317446784,0.667599316,56.44581967,10.84314596,35.87623779,1.67624083,21.48254401,38.22309819,13.51368957,8.699260995,11.35454348,5.435616331,44.4075953,0.197317175,1.454531782,0.049980158,6.804926125,2.189335242
43381,2,494.5862565,104.4710646,44.98985203,290.6888383,14.61428788,78.60023339,49.5529098,-68.85909711,0.410625025,13.36118676,54.16375914,39.99995422,10.8,24.5,22.3,760,300,100,50,2.441798575,20.42906234,7.249981114,0.723217231,58.24367965,11.46592915,34.44492512,1.631272299,20.5488638,34.79522579,13.36118676,8.429695591,11.54844374,5.215866124,44.41161947,0.198510334,1.426635541,0.049980158,6.817470008,2.121948444
43382,2,495.3591958,104.4647139,45.25132021,291.9273599,14.60111661,76.69718341,49.52012148,-68.86844701,0.409355982,12.37754398,53.47119028,39.99995422,10.5,24.5,27.1,750,310,110,35,2.465915665,21.01677957,7.365064347,0.748684038,58.81130308,11.37464552,31.11661401,3.544202464,18.40802082,29.27317005,12.37754398,7.755858731,11.24735008,4.580033523,46.2639823,0.199622147,1.446655112,0.049995639,6.634419192,2.073555545
43383,2,495.3680933,104.5025312,44.66810366,291.6205766,14.60017901,78.01098262,49.72120423,-68.79338069,0.409898025,12.84706202,53.76942088,39.99995422,10.3,24,26.9,750,310,110,35,2.434642014,21.02390539,7.16273771,0.757708039,57.5615751,10.66168348,33.89137678,4.112062017,19.64307337,32.45140777,12.84706202,7.787234963,10.94163231,4.519985489,46.12230426,0.199515004,1.421767841,0.049980158,6.639926703,2.131267014
43384,2,495.3925489,104.4560809,43.1968897,291.7015554,14.65759465,81.57354873,50.35813382,-68.52563072,0.410030313,13.45664077,54.7519568,39.99995422,10.8,24,26.7,750,310,110,35,2.435550915,21.35777242,7.448500161,0.736110904,58.03650655,11.17299745,37.64628747,1.49191846,20.97737917,32.54717429,13.45664077,7.669718206,10.64838076,4.232987376,44.90698246,0.199616885,1.440896023,0.049994589,6.684173439,2.149861283
43385,2,495.4446617,104.4853146,40.40763542,290.8905746,14.57327253,85.9751398,50.82965362,-68.22715212,0.410580596,14.65713476,55.64320526,39.99995422,10,24,26.6,750,350,120,45,2.410531907,21.53015401,7.916929206,0.730908992,58.84993708,11.56257106,37.43955847,1.656258013,21.94195796,33.42387604,14.65713476,8.066404858,10.36184906,3.690708835,43.13134002,0.199576215,1.47544289,0.049859538,6.753026006,2.147543081
43386,2,496.3354474,104.4550247,41.94646206,291.7162741,14.57190353,82.83588012,50.48342777,-68.40655724,0.409729092,14.17936447,54.84333773,39.99995422,9.4,24.6,27.1,750,320,130,50,2.385431255,20.93998773,8.334217147,0.755894895,59.39519129,11.63060748,36.46287557,1.600439225,21.17847555,31.01603582,14.17936447,8.535640419,10.14297136,3.841480493,43.81074808,0.196050841,1.45094765,0.049994589,6.6562095,2.100882908
43387,2,495.4459427,104.5276959,41.59413214,289.4141384,14.47055588,84.96053882,50.93799465,-68.20647453,0.409625565,14.51886435,55.63068164,40.08889363,9.2,24.3,26.7,750,320,130,48,2.334935397,20.77109706,8.895075553,0.747725547,59.50986976,11.65014032,37.0166895,1.694173952,21.75453789,32.23805221,14.51886435,8.931099957,9.425910389,3.757271873,43.30824699,0.198274499,1.446506359,0.049994589,6.73040776,2.1266165
43388,2,494.7535633,104.4099714,46.44739178,289.6362823,14.47235396,83.26724934,51.06047569,-68.17120446,0.409896894,14.49597574,57.11052229,43.27123879,9,24,26.5,750,340,110,44,2.213183658,20.81483767,8.537643192,0.726289114,59.52112184,11.76574873,37.16993989,1.732063963,21.84347704,30.5528135,14.49597574,9.03899289,9.665559423,3.745237753,43.15596054,0.197379317,1.491316263,0.049995639,6.776800954,2.179304373
43389,2,497.3863183,104.5071206,47.33379136,291.8660384,14.41021856,82.88244434,50.684445,-68.32599268,0.40958622,14.62491061,57.49425286,43.94946888,8.8,24,26.3,760,310,110,50,2.217806329,20.71743407,8.445293634,0.722151562,60.0462999,11.68577339,37.15524142,1.788457358,22.1166086,29.93043014,14.62491061,8.695714695,9.951604159,3.412807689,43.5747478,0.197642574,1.426635541,0.049995639,6.729745075,2.168597164
43390,2,497.2368629,104.5014541,45.63198339,290.9166587,14.40170692,82.19391209,50.72327135,-68.31624394,0.406923566,14.38646353,56.32630609,43,8.5,24.5,26.5,750,320,130,50,2.20794117,20.65303113,8.22239997,0.724059896,60.30444151,11.98335039,37.33331639,1.591001391,21.95509123,30.53624557,14.38646353,8.504383603,10.40951717,3.400383409,43.47035006,0.196984649,1.446506359,0.049995639,6.671098907,2.1196763
43391,2,497.1238048,104.3772912,46.30095278,290.8095053,14.40348138,80.80213208,50.78034886,-68.28987082,0.405384477,13.87351664,55.89307455,42.86179734,8.5,24.5,26.8,750,320,150,50,2.188322155,20.42888332,7.716140687,0.707195311,60.65993324,11.99882816,37.15511086,1.503836453,21.61396712,31.23603735,13.87351664,7.67062118,10.62719751,3.476426374,44.12488521,0.197582204,1.459337631,0.051128374,6.574395842,2.095338357
43392,2,497.226257,104.4987868,45.98574815,290.9354566,14.39993853,80.42691698,50.89932077,-68.25342018,0.407028961,13.81777697,55.57992522,42,8.8,24.5,26.7,740,320,110,49,2.200413396,20.9690031,7.050142863,0.704644162,60.75368344,12.02417215,37.05344288,1.666064411,21.63086782,30.84642654,13.81777697,7.400900594,10.79978495,3.266794244,44.16958571,0.197316179,1.467667321,0.051128374,6.450399114,2.080740755
43393,2,494.5876049,104.4165089,47.51950333,288.7983978,14.35169245,79.31313483,50.81368787,-68.28966728,0.408985312,13.41236077,55.67810959,42,8.6,24.5,26.9,750,320,110,49,2.220060478,20.81022075,7.090207186,0.709625682,60.81049356,12.00263029,36.75816905,1.746862159,21.66893942,32.35514703,13.41236077,7.095820885,10.7243481,3.129452408,43.57268962,0.195983795,1.462773428,0.049980158,6.372091174,2.085703153
43394,2,493.7090345,104.6088781,46.01564442,288.2067043,14.36173607,83.00154624,51.36496943,-68.02136565,0.405006641,14.54279563,56.75829518,42,5.95,24.5,26.2,730,320,110,49,2.223379508,20.91859996,7.867484439,0.740364871,60.69405144,12.03135579,37.2414722,1.856865245,21.9560121,33.90481586,14.54279563,7.325199124,10.55409592,2.893839121,43.39146074,0.197169167,1.494469505,0.049995639,6.400156958,2.125697455
43395,2,494.3714611,104.5251118,44.92080222,289.0523081,14.38930473,85.89048646,51.8224008,-67.82910436,0.404184291,15.00893288,57.7199234,42,5.55,24,24.9,800,420,110,43,2.238387592,21.24832134,8.03272648,0.729506933,59.25016283,12.12152843,37.54498145,2.026524327,22.11068076,34.75204842,15.00893288,7.746493237,10.50307158,3.052939148,43.38547068,0.20105187,1.417077027,0.051128374,6.46647459,2.207779396
43396,2,494.4186977,104.5573817,44.67587032,289.160695,14.39458107,85.8775174,51.57649926,-67.92177955,0.404825952,14.55916496,57.60743501,42,5.6,24,25.9,800,310,110,50,2.253938757,21.28660809,8.239405763,0.749141478,59.42279696,12.12154652,37.23859147,1.848126176,22.20638864,34.39503009,14.55916496,7.690276566,10.14064299,3.109308754,43.46807756,0.196107758,1.426635541,0.049980158,6.403297369,2.19702529
43397,2,493.0849174,104.5776645,49.45326062,288.0325261,14.4025017,83.07480247,50.39769279,-68.44418137,0.40497653,13.92319238,58.44719049,44.58775182,5.7,24,26,800,310,110,50,2.257767433,21.12650503,8.483105075,0.765371603,59.21783969,11.67523704,36.74216908,1.566541605,21.73047507,33.49259759,13.92319238,7.489285111,10.2875226,3.519957874,44.11519303,0.195849332,1.446655112,0.049994589,6.322004849,2.237975309
43398,2,490.3163056,104.5512929,52.09654261,286.6629203,14.42553024,83.00702326,50.55754667,-68.3993158,0.403908652,14.31822551,59.54857124,46.23752191,5.5,24,26,750,320,150,45,2.253127472,21.07972961,8.631138722,0.770825512,59.1336163,11.54563414,36.65256617,1.634046543,21.61378927,34.10362007,14.31822551,8.832357848,10.83427384,4.771812304,44.13013766,0.195248229,1.45094765,0.049859538,6.318105553,2.284716788
43399,2,492.9764069,104.5050746,51.25440987,288.9928629,14.43289423,83.62696842,50.78151919,-68.29353316,0.404761258,14.38094713,59.60246838,45.77834097,5.6,24.5,26.2,750,320,140,50,2.275908537,21.25514642,8.756053433,0.766375249,59.29212174,11.35229193,36.65732772,1.69679514,21.57990496,33.20130433,14.38094713,8.877831561,11.27972179,5.309007404,44.08071533,0.195448032,1.436609666,0.051128374,6.334385722,2.274861724
43400,2,493.3957661,104.4648809,48.19879498,290.0401544,14.40265871,86.21731567,51.05385306,-68.14836828,0.405202762,14.34588375,59.48426905,44.00006104,5.5,24,25.6,750,320,140,50,2.266553668,21.53589287,8.934074302,0.787350394,60.34870941,11.50870305,36.68501205,1.668927924,21.49437964,32.37922813,14.34588375,8.753088406,11.34001646,4.845556009,44.21202392,0.195900823,1.454128046,0.049995639,6.285687066,2.227323699
43401,2,492.687713,104.5519892,47.60237915,289.1758981,14.40730503,86.51192083,50.81487836,-68.28630704,0.404221543,14.38136043,59.30240854,43.6472081,5.6,24,25.8,780,350,120,50,2.254831453,21.71449972,8.567564125,0.769957516,61.11289509,11.52024227,36.8657014,1.723936321,21.7316277,31.21355175,14.38136043,8.861842896,10.88998996,5.191258807,43.92024279,0.196137996,1.446506359,0.049995639,6.346533455,2.194533572
43402,2,492.9968923,104.424205,45.22728674,287.9987384,14.37894542,84.84257947,50.50690701,-68.42808482,0.403078237,14.39390067,57.28306338,42,5.6,25,26,760,300,100,50,2.151864199,21.78235228,8.093320721,0.734653271,61.26505802,11.47490416,36.53885593,1.603369536,21.5975119,30.89708274,14.39390067,8.716204606,10.65165711,4.593039662,43.53951318,0.196750137,1.454650834,0.049995639,6.403733185,2.123067706
43403,2,492.3220551,104.4792737,52.09170466,287.6648718,14.38323291,81.45319199,50.06492453,-68.61301509,0.404609575,14.42996571,58.88196679,46.34315916,5.6,25,26,740,300,100,50,2.116262359,21.26637229,8.250851002,0.731334337,61.42260126,11.34171235,36.21289967,1.628084999,21.29375256,30.28678215,14.42996571,8.48666202,10.6252228,4.733999677,43.56377622,0.19674515,1.458649568,0.049994589,6.417730952,2.174197997
43404,2,492.6548788,104.4583201,53.8159937,287.070143,14.31039564,79.47074303,49.96399357,-68.66188122,0.404515006,14.13202859,58.68504234,46.9200109,5.8,24.8,26,760,320,110,50,2.16897105,21.68866264,8.187007329,0.747546944,61.3656704,11.30834909,35.80511016,1.927139174,20.9278777,29.25812146,14.13202859,8.600437147,10.53256102,4.79018535,43.89193088,0.195930796,1.458147813,0.049980158,6.431707724,2.172008158
43405,2,492.694416,104.4416474,51.46699707,290.6540048,14.63310256,84.75973713,50.35178105,-68.48891829,0.401421928,14.69588316,60.28888529,46.70000458,5.9,24.5,26.3,760,320,110,50,2.285215468,21.40467669,8.719647128,0.766654148,61.90912843,10.86634712,36.85619734,1.720543181,21.33173113,30.50865943,14.69588316,8.681356771,10.18033729,4.772090018,43.56909608,0.193535304,1.438533633,0.049995639,6.523187313,2.200430496
43406,2,492.1257335,104.4903446,51.4420606,289.9826385,14.68035322,83.1165428,50.02184862,-68.64274878,0.402929725,15.05714037,59.40682668,46.70000458,5.9,24.5,26.3,760,320,110,50,2.22758239,21.04568427,8.480576589,0.751175635,61.59775824,10.84134416,36.69764258,1.740299942,21.76419709,31.3804372,15.05714037,8.628198899,10.09392643,4.602777251,42.59996667,0.193228424,1.462323462,0.049995639,6.515730307,2.18447241
43407,2,494.9741777,104.4862933,52.13332722,291.3377965,14.56728184,83.00178922,50.2523608,-68.4914109,0.404949589,15.3929045,59.80833449,46.70000458,5.7,24,26,760,330,110,45,2.2702167,21.33440148,7.981321085,0.739034743,61.64819111,10.91817359,37.0632444,1.942428435,22.05459053,31.70895458,15.3929045,7.70304705,9.204190097,3.57669098,42.16439919,0.21727458,1.440098689,0.049995639,6.576143875,2.192037009
43408,2,494.6107246,104.5194373,51.62702317,291.8088412,14.63506301,83.40978748,50.4212856,-68.45894371,0.404948518,15.56631026,59.73827022,46.70000458,5.7,24,25.9,750,330,115,45,2.26876149,21.27760254,7.864065493,0.733247493,60.97367487,11.02130459,37.17648495,1.770742175,21.86727807,31.29164862,15.56631026,7.816530241,9.354512496,3.318161753,42.36865688,0.237579772,1.438679898,0.051128374,6.62302601,2.214673971
43409,2,493.9628252,104.4703214,51.62457603,290.6069663,14.62127394,81.89028373,50.25621984,-68.55984585,0.404021461,15.33441337,58.94261624,46.4770896,5.95,24,25.9,725,320,110,47,2.269889792,21.23193386,7.803187903,0.746288885,60.98857823,10.99455397,36.24422429,1.670437287,21.10652108,30.15563743,15.33441337,7.932668614,9.644490102,3.425701941,42.30546462,0.192043302,1.474944903,0.051128374,6.566887247,2.189178099
43410,2,493.6086421,104.4846171,49.60571404,289.2842177,14.62928317,79.54502856,50.15118746,-68.60713056,0.403605939,13.74643051,56.79167857,45.00003052,5.85,24.7,25.9,775,330,110,50,2.298433768,21.40059968,8.284371275,0.747546944,60.7343242,10.54407084,29.852745,3.564476075,18.40474275,25.3195081,13.74643051,7.476286704,9.659126182,3.265422313,43.42833256,0.192158762,1.417077027,0.049980158,6.523269384,2.126486864
43411,2,493.1752414,104.4671464,50.19159991,288.5679861,14.73176367,76.82007696,49.79615242,-68.74737126,0.406010471,13.09859596,55.69645805,44.62807975,5.35,24,25.5,750,320,110,50,2.263811606,21.29105782,7.940285869,0.746446591,59.61360506,10.02449075,34.23768054,3.877020397,17.89721289,25.98215827,13.09859596,7.11838248,9.061333817,3.623900704,44.44914362,0.191863797,1.474842561,0.049995639,6.435941489,2.13058205
43412,2,492.3024931,104.4856005,43.42882799,289.106613,14.67611742,86.28176159,50.93677883,-68.20550546,0.404510089,14.48286181,57.14970554,42.00007629,5.85,24,25.5,760,350,110,50,2.288215229,21.58953973,8.369295484,0.772505457,60.51970127,10.9091806,35.79144465,1.185077829,19.84178921,30.05609499,14.48286181,7.21091174,8.629175382,3.895274623,42.20140735,0.192608875,1.468708123,0.049994589,6.581369376,2.143278748
43413,2,490.816906,104.5419998,44.15288399,287.04205,14.61794799,85.95382776,50.77468516,-68.24733504,0.403949681,14.50919828,57.25415692,42.00007629,5.45,24,25.6,730,320,140,50,2.27823565,21.49681523,8.520927808,0.772607057,61.07593843,11.11997166,35.57009609,1.303484211,20.18401402,30.12664488,14.50919828,6.852350515,9.091797404,4.190743294,42.31539037,0.193172995,1.483398217,0.049995639,6.649692718,2.130244988
43414,2,490.8070631,104.5383289,43.83482835,287.2154385,14.59790724,85.90460622,50.98992227,-68.17776511,0.403425887,14.31457076,57.068087,41.85324103,5.4,24,25.5,775,330,110,50,2.282876407,21.47298323,8.530607804,0.779643616,61.16639593,11.04137737,34.95578928,1.4194276,19.79661907,30.27975467,14.31457076,6.715899888,9.073818455,4.345892644,46.95353071,0.193068195,1.487319909,0.049995639,6.632123504,2.121090063
43415,2,490.4851948,104.5798101,44.1392223,286.2961719,14.50219358,86.17149107,51.08243002,-68.10133175,0.403669476,14.58272201,57.30003396,41.80007935,5.1,24,25.5,770,330,110,50,2.269208329,21.53962459,8.131197203,0.751397104,61.12303229,11.14931695,35.29659615,1.576448787,20.33312888,32.09796842,14.58272201,6.560566242,8.788177961,4.614815617,46.42774855,0.193618439,1.474944903,0.049980158,6.596000075,2.131941242
43416,2,490.1251905,104.4407885,43.22381532,287.6865925,14.6937731,87.55016835,51.22175333,-68.04261391,0.404257351,14.92025076,57.57344589,41.75553522,5.55,24.8,25.8,770,330,110,50,2.249586232,21.45703516,8.191145691,0.741994766,61.06392533,11.18354994,35.58452354,1.594921419,20.61252856,32.75235143,14.92025076,6.753894002,8.989926678,4.328317334,45.7615382,0.19282404,1.491987803,0.051128374,6.496748878,2.141591504
43417,2,490.5369901,104.4852616,43.13021875,287.5781162,14.69381677,86.79504869,51.26072911,-68.02243881,0.403350642,14.68392216,57.18559003,41.70008087,5.85,24,25.5,760,300,110,50,2.212671645,21.36100183,8.069797231,0.701739524,60.98240456,11.20731776,35.34839621,1.533169585,20.52252496,32.85665351,14.68392216,6.963720505,9.212456544,4.497929395,45.67590043,0.192377529,1.490116131,0.049995639,6.541785848,2.13053697
