Index,Entry-Date,Entry-Weekday,Entry-Time,Entry-Price,Quantity,Instrument-Kind,StrikePrice,Position,ExitDate,Exit-Weekday,ExitTime,ExitPrice,P/L,P/L-Percentage,ExpiryDate,Remarks,Highest-From-Entry-To-Exit,Lowest-From-Entry-To-Exit
736.1,29-12-2020,Tuesday,09:25:00,278.3,15,CE,31300,Sell,29-12-2020,Tuesday,13:05:00,240.3,570,13.65432986,31-12-2020,Stop Loss Hit,290,165.25
736.2,29-12-2020,Tuesday,09:25:00,281.9,15,PE,31300,Sell,29-12-2020,Tuesday,10:47:00,306.9,-375,-8.868393047,31-12-2020,Stop Loss Hit,472.7,231
737,30-12-2020,,09:25:00,31200.75,,,,,30-12-2020,,12:21:00,31109.55,-810,,,,31290.85,31104.8
737.1,30-12-2020,Wednesday,09:25:00,268.75,15,CE,31200,Sell,30-12-2020,Wednesday,09:35:00,307.75,-585,-14.51162791,31-12-2020,Stop Loss Hit,309.95,232
737.2,30-12-2020,Wednesday,09:25:00,240,15,PE,31200,Sell,30-12-2020,Wednesday,12:21:00,255,-225,-6.25,31-12-2020,Stop Loss Hit,282.55,179.85
738,31-12-2020,,09:25:00,31301.35,,,,,31-12-2020,,13:32:00,31352.7,375,,,,31377.7,31142.8
738.1,31-12-2020,Thursday,09:25:00,162.15,15,CE,31300,Sell,31-12-2020,Thursday,13:32:00,130.15,480,19.73481344,31-12-2020,Stop Loss Hit,186.5,55.1
738.2,31-12-2020,Thursday,09:25:00,153.35,15,PE,31300,Sell,31-12-2020,Thursday,10:56:00,160.35,-105,-4.564721226,31-12-2020,Stop Loss Hit,167.85,85.2
739,01-01-2021,,09:25:00,31335.8,,,,,01-01-2021,,15:19:00,31214.15,1364.25,,,Exit Condition Met For Trade,31384.35,31194.1
739.1,01-01-2021,Friday,09:25:00,432.65,15,CE,31300,Sell,01-01-2021,Friday,15:19:00,352.7,1199.25,18.47914018,07-01-2021,Exit Condition Met For Trade,440.4,325
739.2,01-01-2021,Friday,09:25:00,393,15,PE,31300,Sell,01-01-2021,Friday,13:41:00,382,165,2.798982188,07-01-2021,Stop Loss Hit,407.95,306.95
740,04-01-2021,,09:25:00,31412.7,,,,,04-01-2021,,11:32:00,31169.95,1290,,,,31489.6,30893.65
740.1,04-01-2021,Monday,09:25:00,351.35,15,CE,31400,Sell,04-01-2021,Monday,11:32:00,232.35,1785,33.86936104,07-01-2021,Stop Loss Hit,375,156.45
740.2,04-01-2021,Monday,09:25:00,279.35,15,PE,31400,Sell,04-01-2021,Monday,10:49:00,312.35,-495,-11.81313764,07-01-2021,Stop Loss Hit,516.65,237
741,05-01-2021,,09:25:00,31016.35,,,,,05-01-2021,,14:26:00,31699.4,1875,,,,31699.4,31010.3
741.1,05-01-2021,Tuesday,09:25:00,285,15,CE,31000,Sell,05-01-2021,Tuesday,09:30:00,360,-1125,-26.31578947,07-01-2021,Stop Loss Hit,385.9,285
741.2,05-01-2021,Tuesday,09:25:00,266.2,15,PE,31000,Sell,05-01-2021,Tuesday,14:26:00,66.2,3000,75.13148009,07-01-2021,Target Hit,270.6,65.6
742,06-01-2021,,09:25:00,31868.2,,,,,06-01-2021,,12:22:00,31934.6,-1170,,,,31938.15,31747.15
742.1,06-01-2021,Wednesday,09:25:00,203.3,15,CE,31900,Sell,06-01-2021,Wednesday,12:22:00,231.3,-420,-13.77274963,07-01-2021,Stop Loss Hit,239,155.9
742.2,06-01-2021,Wednesday,09:25:00,240.05,15,PE,31900,Sell,06-01-2021,Wednesday,10:33:00,290.05,-750,-20.82899396,07-01-2021,Stop Loss Hit,293.45,215
743,07-01-2021,,09:25:00,32124.5,,,,,07-01-2021,,15:19:00,31926.15,1007.25,,,Exit Condition Met For Trade,32177.4,31911.5
743.1,07-01-2021,Thursday,09:25:00,124.4,15,CE,32100,Sell,07-01-2021,Thursday,15:19:00,0.25,1862.25,99.79903537,07-01-2021,Exit Condition Met For Trade,133.4,0.2
743.2,07-01-2021,Thursday,09:25:00,121.3,15,PE,32100,Sell,07-01-2021,Thursday,10:14:00,178.3,-855,-46.99093157,07-01-2021,Stop Loss Hit,179,102.75
744,08-01-2021,,09:25:00,32117.15,,,,,08-01-2021,,13:40:00,32034.55,-930,,,,32221.15,32002.95
744.1,08-01-2021,Friday,09:25:00,401.15,15,CE,32100,Sell,08-01-2021,Friday,10:43:00,446.15,-675,-11.21774897,14-01-2021,Stop Loss Hit,447.4,370.95
744.2,08-01-2021,Friday,09:25:00,353.15,15,PE,32100,Sell,08-01-2021,Friday,13:40:00,370.15,-255,-4.813818491,14-01-2021,Stop Loss Hit,442,295
745,11-01-2021,,09:25:00,32094.2,,,,,11-01-2021,,12:10:00,32047.3,158.25,,,,32198.6,31836.95
745.1,11-01-2021,Monday,09:25:00,363.55,15,CE,32100,Sell,11-01-2021,Monday,12:10:00,333,458.25,8.403245771,14-01-2021,Stop Loss Hit,411.5,255.3
745.2,11-01-2021,Monday,09:25:00,364.9,15,PE,32100,Sell,11-01-2021,Monday,10:17:00,384.9,-300,-5.480953686,14-01-2021,Stop Loss Hit,391.5,309.4
746,12-01-2021,,09:25:00,31754.15,,,,,12-01-2021,,12:46:00,32333.15,1890,,,,32345.65,31751.75
746.1,12-01-2021,Tuesday,09:25:00,321.9,15,CE,31800,Sell,12-01-2021,Tuesday,09:39:00,395.9,-1110,-22.98850575,14-01-2021,Stop Loss Hit,398.6,320
746.2,12-01-2021,Tuesday,09:25:00,313.2,15,PE,31800,Sell,12-01-2021,Tuesday,12:46:00,113.2,3000,63.85696041,14-01-2021,Target Hit,314.45,105
747,13-01-2021,,09:25:00,32508.8,,,,,13-01-2021,,10:36:00,32458.75,-1080,,,,32683.5,32458.75
747.1,13-01-2021,Wednesday,09:25:00,226.65,15,CE,32500,Sell,13-01-2021,Wednesday,09:36:00,295.65,-1035,-30.44341496,14-01-2021,Stop Loss Hit,313.7,219.95
747.2,13-01-2021,Wednesday,09:25:00,222.65,15,PE,32500,Sell,13-01-2021,Wednesday,10:36:00,225.65,-45,-1.347406243,14-01-2021,Stop Loss Hit,237.35,150
748,14-01-2021,,09:25:00,32692.4,,,,,14-01-2021,,15:19:00,32503.95,752.25,,,Exit Condition Met For Trade,32714.45,32442.35
748.1,14-01-2021,Thursday,09:25:00,112.4,15,CE,32700,Sell,14-01-2021,Thursday,15:19:00,0.25,1682.25,99.77758007,14-01-2021,Exit Condition Met For Trade,118.8,0.15
748.2,14-01-2021,Thursday,09:25:00,122.6,15,PE,32700,Sell,14-01-2021,Thursday,09:45:00,184.6,-930,-50.57096248,14-01-2021,Stop Loss Hit,187.4,109.15
749,15-01-2021,,09:25:00,32467.85,,,,,15-01-2021,,12:36:00,32365.75,-206.25,,,,32511.45,32088.75
749.1,15-01-2021,Friday,09:25:00,404,15,CE,32500,Sell,15-01-2021,Friday,12:36:00,364,600,9.900990099,21-01-2021,Stop Loss Hit,424.1,288.35
749.2,15-01-2021,Friday,09:25:00,425.45,15,PE,32500,Sell,15-01-2021,Friday,09:36:00,479.2,-806.25,-12.63368198,21-01-2021,Stop Loss Hit,504.35,403
750,18-01-2021,,09:25:00,32394.8,,,,,18-01-2021,,09:46:00,32403.65,-810,,,,32433.35,32198.7
750.1,18-01-2021,Monday,09:25:00,378.4,15,CE,32400,Sell,18-01-2021,Monday,09:46:00,378.4,0,0,21-01-2021,Stop Loss Hit,398.1,302.5
750.2,18-01-2021,Monday,09:25:00,407.15,15,PE,32400,Sell,18-01-2021,Monday,09:31:00,461.15,-810,-13.26292521,21-01-2021,Stop Loss Hit,482.85,386
751,19-01-2021,,09:25:00,32014,,,,,19-01-2021,,10:14:00,32075.1,-645,,,,32096.5,31863.95
751.1,19-01-2021,Tuesday,09:25:00,351.95,15,CE,32000,Sell,19-01-2021,Tuesday,10:14:00,363.95,-180,-3.409575224,21-01-2021,Stop Loss Hit,390,288
751.2,19-01-2021,Tuesday,09:25:00,318.6,15,PE,32000,Sell,19-01-2021,Tuesday,09:38:00,349.6,-465,-9.730069052,21-01-2021,Stop Loss Hit,350,274
752,20-01-2021,,09:25:00,32485.75,,,,,20-01-2021,,10:51:00,32527.7,-1350,,,,32532.25,32322.9
752.1,20-01-2021,Wednesday,09:25:00,199,15,CE,32500,Sell,20-01-2021,Wednesday,10:51:00,215,-240,-8.040201005,21-01-2021,Stop Loss Hit,219,140
752.2,20-01-2021,Wednesday,09:25:00,212.65,15,PE,32500,Sell,20-01-2021,Wednesday,09:35:00,286.65,-1110,-34.79896544,21-01-2021,Stop Loss Hit,297.3,211.55
753,21-01-2021,,09:25:00,32709.05,,,,,21-01-2021,,14:13:00,32612.1,-165,,,,32842.3,32607.25
753.1,21-01-2021,Thursday,09:25:00,108.2,15,CE,32700,Sell,21-01-2021,Thursday,12:25:00,127.2,-285,-17.56007394,21-01-2021,Stop Loss Hit,145,51.65
753.2,21-01-2021,Thursday,09:25:00,101.85,15,PE,32700,Sell,21-01-2021,Thursday,14:13:00,93.85,120,7.854688267,21-01-2021,Stop Loss Hit,119.85,18
754,22-01-2021,,09:25:00,32066.35,,,,,22-01-2021,,12:57:00,31441.1,1995,,,,32083.8,31403.5
754.1,22-01-2021,Friday,09:25:00,393.4,15,CE,32100,Sell,22-01-2021,Friday,12:57:00,193.4,3000,50.83884087,28-01-2021,Target Hit,400,190
754.2,22-01-2021,Friday,09:25:00,394.05,15,PE,32100,Sell,22-01-2021,Friday,09:29:00,461.05,-1005,-17.00291841,28-01-2021,Stop Loss Hit,470.9,385.1
755,25-01-2021,,09:25:00,31520.8,,,,,25-01-2021,,09:54:00,31287.85,600,,,,31572.65,31013.65
755.1,25-01-2021,Monday,09:25:00,356.7,15,CE,31500,Sell,25-01-2021,Monday,09:54:00,260.7,1440,26.91337258,28-01-2021,Stop Loss Hit,378.65,185.6
755.2,25-01-2021,Monday,09:25:00,341.25,15,PE,31500,Sell,25-01-2021,Monday,09:29:00,397.25,-840,-16.41025641,28-01-2021,Stop Loss Hit,399.9,321.3
756,27-01-2021,,09:25:00,31059.5,,,,,27-01-2021,,09:38:00,31006.45,-1173.75,,,,31161.95,30985.2
756.1,27-01-2021,Wednesday,09:25:00,276.8,15,CE,31100,Sell,27-01-2021,Wednesday,09:28:00,320.8,-660,-15.89595376,28-01-2021,Stop Loss Hit,329.05,245.25
756.2,27-01-2021,Wednesday,09:25:00,315.1,15,PE,31100,Sell,27-01-2021,Wednesday,09:38:00,349.35,-513.75,-10.86956522,28-01-2021,Stop Loss Hit,366,267.45
757,28-01-2021,,09:25:00,29756.85,,,,,28-01-2021,,10:31:00,29888.4,870,,,,30138.8,29738
757.1,28-01-2021,Thursday,09:25:00,194.4,15,CE,29800,Sell,28-01-2021,Thursday,09:36:00,260.4,-990,-33.95061728,28-01-2021,Stop Loss Hit,274.1,184.95
757.2,28-01-2021,Thursday,09:25:00,255.75,15,PE,29800,Sell,28-01-2021,Thursday,10:31:00,131.75,1860,48.48484848,28-01-2021,Stop Loss Hit,264.95,55.8
758,29-01-2021,,09:25:00,30655.9,,,,,29-01-2021,,10:50:00,30419.4,-75,,,,30655.9,30254.55
758.1,29-01-2021,Friday,09:25:00,606.6,15,CE,30700,Sell,29-01-2021,Friday,10:50:00,536.6,1050,11.53972964,04-02-2021,Stop Loss Hit,606.6,461.35
758.2,29-01-2021,Friday,09:25:00,652.65,15,PE,30700,Sell,29-01-2021,Friday,09:43:00,727.65,-1125,-11.49161112,04-02-2021,Stop Loss Hit,729.75,652.65
759,01-02-2021,,09:25:00,31095.55,,,,,01-02-2021,,10:09:00,31118.65,-780,,,,31156.5,30906.45
759.1,01-02-2021,Monday,09:25:00,596.65,15,CE,31100,Sell,01-02-2021,Monday,10:09:00,591.65,75,0.838012235,04-02-2021,Stop Loss Hit,625.35,516.2
759.2,01-02-2021,Monday,09:25:00,615.05,15,PE,31100,Sell,01-02-2021,Monday,09:32:00,672.05,-855,-9.267539224,04-02-2021,Stop Loss Hit,688.75,596.75
760,02-02-2021,,09:25:00,34052.4,,,,,02-02-2021,,09:33:00,34491.95,2235,,,,34527.9,34035.65
760.1,02-02-2021,Tuesday,09:25:00,472.75,15,CE,34100,Sell,02-02-2021,Tuesday,09:28:00,523.75,-765,-10.78794289,04-02-2021,Stop Loss Hit,596,448.7
760.2,02-02-2021,Tuesday,09:25:00,532.5,15,PE,34100,Sell,02-02-2021,Tuesday,09:33:00,332.5,3000,37.55868545,04-02-2021,Target Hit,543.55,311.55
761,03-02-2021,,09:25:00,34151.1,,,,,03-02-2021,,09:48:00,34277.4,555,,,,34449.5,34140.75
761.1,03-02-2021,Wednesday,09:25:00,386.55,15,CE,34200,Sell,03-02-2021,Wednesday,09:29:00,454.55,-1020,-17.59151468,04-02-2021,Stop Loss Hit,488.2,379.1
761.2,03-02-2021,Wednesday,09:25:00,453.75,15,PE,34200,Sell,03-02-2021,Wednesday,09:48:00,348.75,1575,23.14049587,04-02-2021,Stop Loss Hit,458.25,273.1
762,04-02-2021,,09:25:00,34471.85,,,,,04-02-2021,,11:03:00,34461.55,-240,,,,34508.6,34238.9
762.1,04-02-2021,Thursday,09:25:00,168,15,CE,34500,Sell,04-02-2021,Thursday,11:03:00,130,570,22.61904762,04-02-2021,Stop Loss Hit,179.65,55
762.2,04-02-2021,Thursday,09:25:00,211.9,15,PE,34500,Sell,04-02-2021,Thursday,09:30:00,265.9,-810,-25.48371874,04-02-2021,Stop Loss Hit,269.5,190.65
763,05-02-2021,,09:25:00,36097.1,,,,,05-02-2021,,09:35:00,36408.3,540,,,,36520.05,36026.4
763.1,05-02-2021,Friday,09:25:00,616.6,15,CE,36100,Sell,05-02-2021,Friday,09:28:00,679.6,-945,-10.21732079,11-02-2021,Stop Loss Hit,701.95,603.95
763.2,05-02-2021,Friday,09:25:00,777.75,15,PE,36100,Sell,05-02-2021,Friday,09:35:00,678.75,1485,12.72902604,11-02-2021,Stop Loss Hit,782.1,603.75
764,08-02-2021,,09:25:00,36420.55,,,,,08-02-2021,,10:04:00,36400.4,435,,,,36466.45,36168.05
764.1,08-02-2021,Monday,09:25:00,599.7,15,CE,36400,Sell,08-02-2021,Monday,10:04:00,543.7,840,9.338002335,11-02-2021,Stop Loss Hit,620,468.4
764.2,08-02-2021,Monday,09:25:00,625.95,15,PE,36400,Sell,08-02-2021,Monday,09:34:00,652.95,-405,-4.313443566,11-02-2021,Stop Loss Hit,669.6,577
765,09-02-2021,,09:25:00,35771.7,,,,,09-02-2021,,10:03:00,35856.65,-210,,,,35866.1,35636.85
765.1,09-02-2021,Tuesday,09:25:00,441.7,15,CE,35800,Sell,09-02-2021,Tuesday,10:03:00,428.7,195,2.9431741,11-02-2021,Stop Loss Hit,465.65,353.1
765.2,09-02-2021,Tuesday,09:25:00,485,15,PE,35800,Sell,09-02-2021,Tuesday,09:39:00,512,-405,-5.567010309,11-02-2021,Stop Loss Hit,525,436.65
766,10-02-2021,,09:25:00,35869.8,,,,,10-02-2021,,09:46:00,35910.35,-225,,,,36089.5,35824.9
766.1,10-02-2021,Wednesday,09:25:00,358.7,15,CE,35900,Sell,10-02-2021,Wednesday,09:36:00,401.7,-645,-11.98773348,11-02-2021,Stop Loss Hit,408.25,325.75
766.2,10-02-2021,Wednesday,09:25:00,408.7,15,PE,35900,Sell,10-02-2021,Wednesday,09:46:00,380.7,420,6.850990947,11-02-2021,Stop Loss Hit,425,305.55
767,11-02-2021,,09:25:00,35835.95,,,,,11-02-2021,,11:01:00,35815.4,135,,,,36009.45,35753.8
767.1,11-02-2021,Thursday,09:25:00,239.1,15,CE,35800,Sell,11-02-2021,Thursday,09:39:00,258.1,-285,-7.946465914,11-02-2021,Stop Loss Hit,264,182.25
767.2,11-02-2021,Thursday,09:25:00,207,15,PE,35800,Sell,11-02-2021,Thursday,11:01:00,179,420,13.52657005,11-02-2021,Stop Loss Hit,232.8,104
768,12-02-2021,,09:25:00,35776.2,,,,,12-02-2021,,12:57:00,36216.65,2565,,,,36220.1,35700.25
768.1,12-02-2021,Friday,09:25:00,509.75,15,CE,35800,Sell,12-02-2021,Friday,10:31:00,538.75,-435,-5.689063266,18-02-2021,Stop Loss Hit,538.75,463
768.2,12-02-2021,Friday,09:25:00,535,15,PE,35800,Sell,12-02-2021,Friday,12:57:00,335,3000,37.38317757,18-02-2021,Target Hit,561.9,331.2
769,15-02-2021,,09:25:00,36757.25,,,,,15-02-2021,,14:23:00,37109.9,2910,,,,37156.75,36640.5
769.1,15-02-2021,Monday,09:25:00,407.35,15,CE,36800,Sell,15-02-2021,Monday,11:15:00,413.35,-90,-1.472934823,18-02-2021,Stop Loss Hit,450,337.75
769.2,15-02-2021,Monday,09:25:00,466,15,PE,36800,Sell,15-02-2021,Monday,14:23:00,266,3000,42.91845494,18-02-2021,Target Hit,482.5,261.1
770,16-02-2021,,09:25:00,37651.3,,,,,16-02-2021,,10:01:00,37269,2445,,,,37708.75,37211.15
770.1,16-02-2021,Tuesday,09:25:00,452.85,15,CE,37700,Sell,16-02-2021,Tuesday,10:01:00,252.85,3000,44.16473446,18-02-2021,Target Hit,474.9,242
770.2,16-02-2021,Tuesday,09:25:00,468,15,PE,37700,Sell,16-02-2021,Tuesday,09:51:00,505,-555,-7.905982906,18-02-2021,Stop Loss Hit,519,430
771,17-02-2021,,09:25:00,36982.8,,,,,17-02-2021,,09:32:00,36913.6,-1245,,,,37097.9,36896.3
771.1,17-02-2021,Wednesday,09:25:00,303.6,15,CE,37000,Sell,17-02-2021,Wednesday,09:27:00,362.6,-885,-19.43346509,18-02-2021,Stop Loss Hit,410,287.4
771.2,17-02-2021,Wednesday,09:25:00,320.3,15,PE,37000,Sell,17-02-2021,Wednesday,09:32:00,344.3,-360,-7.492975336,18-02-2021,Stop Loss Hit,352.3,268.5
772,18-02-2021,,09:25:00,36902.7,,,,,18-02-2021,,10:36:00,36926.65,-1005,,,,36962.7,36737.6
772.1,18-02-2021,Thursday,09:25:00,188.35,15,CE,36900,Sell,18-02-2021,Thursday,10:36:00,181.35,105,3.716485267,18-02-2021,Stop Loss Hit,188.35,106.05
772.2,18-02-2021,Thursday,09:25:00,177.8,15,PE,36900,Sell,18-02-2021,Thursday,09:32:00,251.8,-1110,-41.61979753,18-02-2021,Stop Loss Hit,288.35,176
773,19-02-2021,,09:25:00,36235.6,,,,,19-02-2021,,10:41:00,36629.75,2700,,,,36656.2,36124.4
773.1,19-02-2021,Friday,09:25:00,540.9,15,CE,36200,Sell,19-02-2021,Friday,09:40:00,560.9,-300,-3.697541135,25-02-2021,Stop Loss Hit,573.25,485
773.2,19-02-2021,Friday,09:25:00,519.8,15,PE,36200,Sell,19-02-2021,Friday,10:41:00,319.8,3000,38.47633705,25-02-2021,Target Hit,561.85,302
774,22-02-2021,,09:25:00,35766.3,,,,,22-02-2021,,09:52:00,35925.3,330,,,,36128.9,35749.9
774.1,22-02-2021,Monday,09:25:00,420.7,15,CE,35800,Sell,22-02-2021,Monday,09:28:00,487.7,-1005,-15.92583789,25-02-2021,Stop Loss Hit,527.55,412.45
774.2,22-02-2021,Monday,09:25:00,499.2,15,PE,35800,Sell,22-02-2021,Monday,09:52:00,410.2,1335,17.82852564,25-02-2021,Stop Loss Hit,507.65,334.8
775,23-02-2021,,09:25:00,35404.6,,,,,23-02-2021,,10:04:00,35374.7,-165,,,,35480.25,35149.45
775.1,23-02-2021,Tuesday,09:25:00,407.95,15,CE,35400,Sell,23-02-2021,Tuesday,10:04:00,380.95,405,6.618458144,25-02-2021,Stop Loss Hit,440.4,305
775.2,23-02-2021,Tuesday,09:25:00,407.1,15,PE,35400,Sell,23-02-2021,Tuesday,09:39:00,445.1,-570,-9.334315893,25-02-2021,Stop Loss Hit,446.9,370.1
776,24-02-2021,,09:25:00,35291.25,,,,,24-02-2021,,11:40:00,35626.6,1155,,,,35641.05,35246.05
776.1,24-02-2021,Wednesday,09:25:00,289.15,15,CE,35300,Sell,24-02-2021,Wednesday,09:33:00,335.15,-690,-15.90869791,25-02-2021,Stop Loss Hit,345,260.05
776.2,24-02-2021,Wednesday,09:25:00,323.35,15,PE,35300,Sell,24-02-2021,Wednesday,11:40:00,200.35,1845,38.03927633,25-02-2021,Stop Loss Hit,349,125
777,25-02-2021,,09:25:00,37079.45,,,,,25-02-2021,,09:55:00,37118.9,630,,,,37232.2,37028.7
777.1,25-02-2021,Thursday,09:25:00,270.35,15,CE,37100,Sell,25-02-2021,Thursday,09:55:00,264.35,90,2.219345293,25-02-2021,Stop Loss Hit,325.4,188.85
777.2,25-02-2021,Thursday,09:25:00,277.6,15,PE,37100,Sell,25-02-2021,Thursday,09:51:00,241.6,540,12.96829971,25-02-2021,Stop Loss Hit,284.85,166
778,26-02-2021,,09:25:00,35625.8,,,,,26-02-2021,,09:31:00,35664.4,-795,,,,35759.2,35614.35
778.1,26-02-2021,Friday,09:25:00,677.9,15,CE,35600,Sell,26-02-2021,Friday,09:27:00,745.9,-1020,-10.03097802,04-03-2021,Stop Loss Hit,746.6,670
778.2,26-02-2021,Friday,09:25:00,666.6,15,PE,35600,Sell,26-02-2021,Friday,09:31:00,651.6,225,2.250225023,04-03-2021,Stop Loss Hit,676.45,576.05
779,01-03-2021,,09:25:00,35290,,,,,01-03-2021,,09:36:00,35172.8,0,,,,35340.65,35011.25
779.1,01-03-2021,Monday,09:25:00,579.3,15,CE,35300,Sell,01-03-2021,Monday,09:36:00,539.3,600,6.904885206,04-03-2021,Stop Loss Hit,595.75,463.4
779.2,01-03-2021,Monday,09:25:00,610.95,15,PE,35300,Sell,01-03-2021,Monday,09:29:00,650.95,-600,-6.54718062,04-03-2021,Stop Loss Hit,671.55,575.65
780,02-03-2021,,09:25:00,35666.75,,,,,02-03-2021,,10:06:00,35661.8,420,,,,35747.05,35447.3
780.1,02-03-2021,Tuesday,09:25:00,433.25,15,CE,35700,Sell,02-03-2021,Tuesday,10:06:00,396.25,555,8.540103866,04-03-2021,Stop Loss Hit,466.2,321.25
780.2,02-03-2021,Tuesday,09:25:00,509,15,PE,35700,Sell,02-03-2021,Tuesday,09:36:00,518,-135,-1.768172888,04-03-2021,Stop Loss Hit,529.85,443
781,03-03-2021,,09:25:00,35779.95,,,,,03-03-2021,,09:54:00,35827.3,-945,,,,35832.3,35638.15
781.1,03-03-2021,Wednesday,09:25:00,324.15,15,CE,35800,Sell,03-03-2021,Wednesday,09:54:00,334.15,-150,-3.084991516,04-03-2021,Stop Loss Hit,350,258.95
781.2,03-03-2021,Wednesday,09:25:00,303.9,15,PE,35800,Sell,03-03-2021,Wednesday,09:36:00,356.9,-795,-17.43994735,04-03-2021,Stop Loss Hit,368.15,281.05
782,04-03-2021,,09:25:00,35784.8,,,,,04-03-2021,,11:12:00,35794.3,105,,,,35832.5,35519.25
782.1,04-03-2021,Thursday,09:25:00,204.95,15,CE,35800,Sell,04-03-2021,Thursday,11:12:00,158.95,690,22.44449866,04-03-2021,Stop Loss Hit,250,83.1
782.2,04-03-2021,Thursday,09:25:00,241.4,15,PE,35800,Sell,04-03-2021,Thursday,09:31:00,280.4,-585,-16.15575808,04-03-2021,Stop Loss Hit,294,205.35
783,05-03-2021,,09:25:00,35302.55,,,,,05-03-2021,,09:41:00,35259.7,-690,,,,35388.75,35135.7
783.1,05-03-2021,Friday,09:25:00,682.95,15,CE,35300,Sell,05-03-2021,Friday,09:41:00,688.95,-90,-0.878541621,10-03-2021,Stop Loss Hit,731.45,613.15
783.2,05-03-2021,Friday,09:25:00,684.55,15,PE,35300,Sell,05-03-2021,Friday,09:32:00,724.55,-600,-5.843254693,10-03-2021,Stop Loss Hit,734.5,648.6
784,08-03-2021,,09:25:00,35591.6,,,,,08-03-2021,,10:30:00,35658.5,525,,,,35827.3,35569.9
784.1,08-03-2021,Monday,09:25:00,536.3,15,CE,35600,Sell,08-03-2021,Monday,09:56:00,591.3,-825,-10.25545404,10-03-2021,Stop Loss Hit,595,515.6
784.2,08-03-2021,Monday,09:25:00,531.4,15,PE,35600,Sell,08-03-2021,Monday,10:30:00,441.4,1350,16.93639443,10-03-2021,Stop Loss Hit,544.4,366.35
785,09-03-2021,,09:25:00,35817.95,,,,,09-03-2021,,10:00:00,35778.9,-300,,,,35852.55,35590.8
785.1,09-03-2021,Tuesday,09:25:00,362.9,15,CE,35800,Sell,09-03-2021,Tuesday,10:00:00,326.9,540,9.920088179,10-03-2021,Stop Loss Hit,375.4,251.45
785.2,09-03-2021,Tuesday,09:25:00,329.9,15,PE,35800,Sell,09-03-2021,Tuesday,09:29:00,385.9,-840,-16.97484086,10-03-2021,Stop Loss Hit,401.6,310
786,10-03-2021,,09:25:00,36082.6,,,,,10-03-2021,,15:19:00,35941.7,2091.75,,,Exit Condition Met For Trade,36105.6,35764.35
786.1,10-03-2021,Wednesday,09:25:00,194.85,15,CE,36100,Sell,10-03-2021,Wednesday,15:19:00,0.4,2916.75,99.79471388,10-03-2021,Exit Condition Met For Trade,199,0.2
786.2,10-03-2021,Wednesday,09:25:00,187.95,15,PE,36100,Sell,10-03-2021,Wednesday,10:33:00,242.95,-825,-29.26310189,10-03-2021,Stop Loss Hit,247,167.5
787,12-03-2021,,09:25:00,36401.9,,,,,12-03-2021,,13:32:00,35926.5,2100,,,,36432.2,35926.5
787.1,12-03-2021,Friday,09:25:00,584.7,15,CE,36400,Sell,12-03-2021,Friday,13:32:00,384.7,3000,34.20557551,18-03-2021,Target Hit,607,377.6
787.2,12-03-2021,Friday,09:25:00,556.9,15,PE,36400,Sell,12-03-2021,Friday,09:42:00,616.9,-900,-10.7739271,18-03-2021,Stop Loss Hit,618.1,541
788,15-03-2021,,09:25:00,35159.65,,,,,15-03-2021,,10:46:00,34761.7,2385,,,,35182.3,34719.6
788.1,15-03-2021,Monday,09:25:00,545,15,CE,35200,Sell,15-03-2021,Monday,10:46:00,345,3000,36.69724771,18-03-2021,Target Hit,551,338
788.2,15-03-2021,Monday,09:25:00,577.6,15,PE,35200,Sell,15-03-2021,Monday,09:31:00,618.6,-615,-7.09833795,18-03-2021,Stop Loss Hit,635,543.05
789,16-03-2021,,09:25:00,35078.75,,,,,16-03-2021,,09:44:00,35076,-495,,,,35269.35,35070.75
789.1,16-03-2021,Tuesday,09:25:00,433.05,15,CE,35100,Sell,16-03-2021,Tuesday,09:34:00,505.05,-1080,-16.62625563,18-03-2021,Stop Loss Hit,516.5,429.35
789.2,16-03-2021,Tuesday,09:25:00,450.6,15,PE,35100,Sell,16-03-2021,Tuesday,09:44:00,411.6,585,8.655126498,18-03-2021,Stop Loss Hit,450.6,335.65
790,17-03-2021,,09:25:00,34781.25,,,,,17-03-2021,,10:38:00,34810,135,,,,34849.75,34629.75
790.1,17-03-2021,Wednesday,09:25:00,365.2,15,CE,34800,Sell,17-03-2021,Wednesday,10:38:00,336.2,435,7.940854326,18-03-2021,Stop Loss Hit,378.9,260.35
790.2,17-03-2021,Wednesday,09:25:00,380,15,PE,34800,Sell,17-03-2021,Wednesday,09:51:00,400,-300,-5.263157895,18-03-2021,Stop Loss Hit,415.55,325
791,18-03-2021,,09:25:00,34625.7,,,,,18-03-2021,,10:31:00,34536.85,-495,,,,34759.85,34535.1
791.1,18-03-2021,Thursday,09:25:00,224.15,15,CE,34600,Sell,18-03-2021,Thursday,09:50:00,259.15,-525,-15.61454383,18-03-2021,Stop Loss Hit,259.6,184.1
791.2,18-03-2021,Thursday,09:25:00,187.05,15,PE,34600,Sell,18-03-2021,Thursday,10:31:00,185.05,30,1.069232825,18-03-2021,Stop Loss Hit,221.65,110
792,19-03-2021,,09:25:00,33595.8,,,,,19-03-2021,,09:37:00,33483.7,-330,,,,33668.15,33361
